aggregation_version,experiment,family,phase,source_kind,model,source_model_version,source_analysis_version,protocol,regime,mode,horizon_seconds,nominal_coverage,calibrated,metric,aggregation,n_seeds,seeds,value_median,value_minimum,value_maximum,users,sessions,origins,seed_inferential_test
0.22.0,held_sport,outdoor_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__outdoor_cycling,history_informed,60,0.9,false,picp,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.8408611416816711,0.8356063365936279,0.8690133094787598,77,6097,37856,False
0.22.0,held_sport,outdoor_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__outdoor_cycling,history_informed,60,0.9,true,absolute_coverage_error,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0382538676261902,0.0216224431991577,0.0414247751235962,77,6097,37856,False
0.22.0,held_sport,outdoor_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__outdoor_cycling,history_informed,60,0.9,true,conformal_adjustment_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.51953125,0.3723907470703125,0.64453125,77,6097,37856,False
0.22.0,held_sport,outdoor_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__outdoor_cycling,history_informed,60,0.9,true,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,30.03048324584961,29.787660598754883,31.501901626586918,77,6097,37856,False
0.22.0,held_sport,outdoor_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__outdoor_cycling,history_informed,60,0.9,true,picp,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.8617461323738098,0.8585752248764038,0.8783775568008423,77,6097,37856,False
0.22.0,held_sport,outdoor_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__outdoor_cycling,history_informed,180,0.5,false,absolute_coverage_error,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0702118873596191,0.0387556850910186,0.0751760005950927,77,6097,37856,False
0.22.0,held_sport,outdoor_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__outdoor_cycling,history_informed,180,0.5,false,conformal_adjustment_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0,0.0,0.0,77,6097,37856,False
0.22.0,held_sport,outdoor_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__outdoor_cycling,history_informed,180,0.5,false,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,14.008508682250977,13.921298027038574,14.49501609802246,77,6097,37856,False
0.22.0,held_sport,outdoor_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__outdoor_cycling,history_informed,180,0.5,false,picp,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.4297881126403808,0.4248239994049072,0.4612443149089813,77,6097,37856,False
0.22.0,held_sport,outdoor_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__outdoor_cycling,history_informed,180,0.5,true,absolute_coverage_error,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0559482872486114,0.0327856242656707,0.0614174604415893,77,6097,37856,False
0.22.0,held_sport,outdoor_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__outdoor_cycling,history_informed,180,0.5,true,conformal_adjustment_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.16455078125,0.1076202392578125,0.2265625,77,6097,37856,False
0.22.0,held_sport,outdoor_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__outdoor_cycling,history_informed,180,0.5,true,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,14.461633682250977,14.250399589538574,14.71025562286377,77,6097,37856,False
0.22.0,held_sport,outdoor_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__outdoor_cycling,history_informed,180,0.5,true,picp,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.4440517127513885,0.4385825395584106,0.4672143757343292,77,6097,37856,False
0.22.0,held_sport,outdoor_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__outdoor_cycling,history_informed,180,0.8,false,absolute_coverage_error,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0570843696594238,0.0331511974334717,0.0633935213088989,77,6097,37856,False
0.22.0,held_sport,outdoor_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__outdoor_cycling,history_informed,180,0.8,false,conformal_adjustment_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0,0.0,0.0,77,6097,37856,False
0.22.0,held_sport,outdoor_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__outdoor_cycling,history_informed,180,0.8,false,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,27.45643424987793,27.250436782836918,28.84048080444336,77,6097,37856,False
0.22.0,held_sport,outdoor_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__outdoor_cycling,history_informed,180,0.8,false,picp,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.7429156303405762,0.7366064786911011,0.7668488025665283,77,6097,37856,False
0.22.0,held_sport,outdoor_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__outdoor_cycling,history_informed,180,0.8,true,absolute_coverage_error,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0359735369682312,0.0276716232299805,0.0462461590766907,77,6097,37856,False
0.22.0,held_sport,outdoor_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__outdoor_cycling,history_informed,180,0.8,true,conformal_adjustment_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.302337646484375,0.2265625,0.48828125,77,6097,37856,False
0.22.0,held_sport,outdoor_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__outdoor_cycling,history_informed,180,0.8,true,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,28.43299674987793,27.85511016845703,29.29360580444336,77,6097,37856,False
0.22.0,held_sport,outdoor_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__outdoor_cycling,history_informed,180,0.8,true,picp,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.7640264630317688,0.7537538409233093,0.7723283767700195,77,6097,37856,False
0.22.0,held_sport,outdoor_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__outdoor_cycling,history_informed,180,0.9,false,absolute_coverage_error,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0375237703323364,0.0288551092147827,0.0419954895973205,77,6097,37856,False
0.22.0,held_sport,outdoor_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__outdoor_cycling,history_informed,180,0.9,false,conformal_adjustment_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0,0.0,0.0,77,6097,37856,False
0.22.0,held_sport,outdoor_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__outdoor_cycling,history_informed,180,0.9,false,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,36.92282485961914,36.41518020629883,38.47529220581055,77,6097,37856,False
0.22.0,held_sport,outdoor_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__outdoor_cycling,history_informed,180,0.9,false,picp,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.8624762296676636,0.8580045104026794,0.8711448907852173,77,6097,37856,False
0.22.0,held_sport,outdoor_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__outdoor_cycling,history_informed,180,0.9,true,absolute_coverage_error,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0270514130592346,0.0217628717422485,0.0329572796821594,77,6097,37856,False
0.22.0,held_sport,outdoor_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__outdoor_cycling,history_informed,180,0.9,true,conformal_adjustment_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.4187469482421875,0.3270111083984375,0.6316986083984375,77,6097,37856,False
0.22.0,held_sport,outdoor_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__outdoor_cycling,history_informed,180,0.9,true,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,38.186180114746094,37.25264358520508,39.12931060791016,77,6097,37856,False
0.22.0,held_sport,outdoor_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__outdoor_cycling,history_informed,180,0.9,true,picp,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.8729485869407654,0.8670427203178406,0.8782371282577515,77,6097,37856,False
0.22.0,held_sport,outdoor_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__outdoor_cycling,history_informed,300,0.5,false,absolute_coverage_error,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0539340674877166,0.0405540466308593,0.0761103332042694,77,6097,37856,False
0.22.0,held_sport,outdoor_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__outdoor_cycling,history_informed,300,0.5,false,conformal_adjustment_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0,0.0,0.0,77,6097,37856,False
0.22.0,held_sport,outdoor_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__outdoor_cycling,history_informed,300,0.5,false,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,15.220381736755373,14.632000923156738,15.442997932434082,77,6097,37856,False
0.22.0,held_sport,outdoor_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__outdoor_cycling,history_informed,300,0.5,false,picp,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.4460659325122833,0.4238896667957306,0.4594459533691406,77,6097,37856,False
0.22.0,held_sport,outdoor_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__outdoor_cycling,history_informed,300,0.5,true,absolute_coverage_error,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0432173013687133,0.0383952260017395,0.0679852366447448,77,6097,37856,False
0.22.0,held_sport,outdoor_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__outdoor_cycling,history_informed,300,0.5,true,conformal_adjustment_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.1650390625,0.046875,0.1968841552734375,77,6097,37856,False
0.22.0,held_sport,outdoor_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__outdoor_cycling,history_informed,300,0.5,true,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,15.536747932434082,14.962079048156738,15.614150047302246,77,6097,37856,False
0.22.0,held_sport,outdoor_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__outdoor_cycling,history_informed,300,0.5,true,picp,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.4567826986312866,0.4320147633552551,0.4616047739982605,77,6097,37856,False
0.22.0,held_sport,outdoor_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__outdoor_cycling,history_informed,300,0.8,false,absolute_coverage_error,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0612284421920776,0.0504892349243164,0.0679417133331299,77,6097,37856,False
0.22.0,held_sport,outdoor_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__outdoor_cycling,history_informed,300,0.8,false,conformal_adjustment_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0,0.0,0.0,77,6097,37856,False
0.22.0,held_sport,outdoor_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__outdoor_cycling,history_informed,300,0.8,false,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,29.833274841308597,29.15312767028809,30.869800567626957,77,6097,37856,False
0.22.0,held_sport,outdoor_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__outdoor_cycling,history_informed,300,0.8,false,picp,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.7387715578079224,0.7320582866668701,0.7495107650756836,77,6097,37856,False
0.22.0,held_sport,outdoor_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__outdoor_cycling,history_informed,300,0.8,true,absolute_coverage_error,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0462641000747681,0.0446730732917786,0.0586842179298401,77,6097,37856,False
0.22.0,held_sport,outdoor_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__outdoor_cycling,history_informed,300,0.8,true,conformal_adjustment_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.265625,0.1171875,0.3671875,77,6097,37856,False
0.22.0,held_sport,outdoor_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__outdoor_cycling,history_informed,300,0.8,true,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,30.567649841308597,29.68437385559082,31.104175567626957,77,6097,37856,False
0.22.0,held_sport,outdoor_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__outdoor_cycling,history_informed,300,0.8,true,picp,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.7537358999252319,0.7413157820701599,0.7553269267082214,77,6097,37856,False
0.22.0,held_sport,outdoor_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__outdoor_cycling,history_informed,300,0.9,false,absolute_coverage_error,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0507237553596496,0.0394565105438232,0.055106782913208,77,6097,37856,False
0.22.0,held_sport,outdoor_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__outdoor_cycling,history_informed,300,0.9,false,conformal_adjustment_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0,0.0,0.0,77,6097,37856,False
